Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The atomic structure of the <span class=""mathjax-tex"">\(1/3\langle 2\overline 1 \overline 1 0\rangle \)</span> superdislocation core and prismatic slip in Ti<sub>3</sub>Al",Technical Physics,,,,10.1134/1.1538728,L. I. YakovenkovaL. E. KarkinaM. Ya. Rabovskaya,2003,https://link.springer.com/article/10.1134/1.1538728,Article
Adsorption of <i>n</i>-Butanol on Polycrystalline Silver–Gold Alloys,Russian Journal of Electrochemistry,,,,10.1023/A:1021193508654,A. V. VvedenskiiE. V. Bobrinskaya,2002,https://link.springer.com/article/10.1023/A:1021193508654,Article
The Contribution of Urban Ecosystem Education to the Development of Sustainable Communities and Cities,Understanding Urban Ecosystems,,,,10.1007/0-387-22615-X_28,Julian Agyeman,2003,https://link.springer.com/chapter/10.1007/0-387-22615-X_28,Chapter
Social Norms in Transition: Gift-giving and Reciprocity in the Global Era,Turbulence and New Directions in Global Political Economy,,,,10.1057/9781403918451_7,Laurent Dobuzinskis,2003,https://link.springer.com/chapter/10.1057/9781403918451_7,Chapter
Hemodialysis machines and monitors,Replacement of Renal Function by Dialysis,,,,10.1007/978-1-4020-2275-3_14,Hans-Dietrich PolascheggNathan W. Levin,2004,https://link.springer.com/chapter/10.1007/978-1-4020-2275-3_14,Chapter
5<sup>th</sup> International Symposium on Sympathetic Surgery 29<sup>th</sup>–31<sup>th</sup> May 2003,Clinical Autonomic Research,,,,10.1007/s102860300008," ",2003,https://link.springer.com/article/10.1007/s102860300008,Article
Electric Resistance of Polytetrafluoroethylene under Shock Compression,"Combustion, Explosion and Shock Waves",,,,10.1023/A:1021108815344,S. A. BordzilovskiiS. M. Karakhanov,2002,https://link.springer.com/article/10.1023/A:1021108815344,Article
Atomic Structure of Surfaces with Adsorbates,Surface Science,,,,10.1007/978-3-662-05179-5_9,K. OuraM. KatayamaA. V. ZotovV. G. LifshitsA. A. Saranin,2003,https://link.springer.com/chapter/10.1007/978-3-662-05179-5_9,Chapter
Screw photon-like (3+1)-solitons in extended electrodynamics,The European Physical Journal B - Condensed Matter and Complex Systems,,,,10.1140/epjb/e2002-00292-8,S.G. Donev,2002,https://link.springer.com/article/10.1140/epjb/e2002-00292-8,Article
Development and Applications of UV Excimer Lamps,"Photo-Excited Processes, Diagnostics and Applications",,,,10.1007/1-4020-2610-2_6,Ian W. BoydJun-Ying ZhangUlrich Kogelschatz,2003,https://link.springer.com/chapter/10.1007/1-4020-2610-2_6,Chapter
Phase Analysis for Metal State Diagnosis during Use,Chemical and Petroleum Engineering,,,,10.1023/A:1022093411228,B. S. KabanovG. D. PigrovaV. M. Sedov,2002,https://link.springer.com/article/10.1023/A:1022093411228,Article
Mods and Shockers: Youth Cultural Studies in Britain,Researching Youth,,,,10.1057/9780230522466_3,John Hood-WilliamsPhil Cohen,2003,https://link.springer.com/chapter/10.1057/9780230522466_3,Chapter
Abstractions and Reductions in Model Checking,Proof and System-Reliability,,,,10.1007/978-94-010-0413-8_9,Orna Grumberg,2002,https://link.springer.com/chapter/10.1007/978-94-010-0413-8_9,Chapter
"Quantitative laser-induced fluorescence of CH in atmospheric pressure flames
",Applied Physics B,,,,10.1007/s00340-002-1038-x,J. LuqueR.J.H. Klein-DouwelJ.B. JeffriesG.P. SmithD.R. Crosley,2002,https://link.springer.com/article/10.1007/s00340-002-1038-x,Article
Refinement of LTL Formulas for Abstract Model Checking,Static Analysis,,,,10.1007/3-540-45789-5_28,Marίa del Mar GallardoPedro MerinoErnesto Pimentel,2002,https://link.springer.com/chapter/10.1007/3-540-45789-5_28,Conference paper
Book reviews,Society,,,,10.1007/s12115-003-1057-1,Alan WoolfolkDrew GlogerWill MorriseyAlexis KlimoffStephen Gardner,2003,https://link.springer.com/article/10.1007/s12115-003-1057-1,Article
"Magnetic field effects on the 1 083 nm atomic line of helium
","The European Physical Journal D - Atomic, Molecular, Optical and Plasma Physics",,,,10.1140/epjd/e2002-00176-1,E. CourtadeF. MarionP.-J. NacherG. TastevinK. KiersnowskiT. Dohnalik,2002,https://link.springer.com/article/10.1140/epjd/e2002-00176-1,Article
Manifestation of Extracoordination in the Resonance Raman Spectra of Water‐Soluble Cation Co‐Porphyrins,Journal of Applied Spectroscopy,,,,10.1023/A:1021504912464,S. N. TerekhovV. S. ChirvonyiP.‐Y. Turpin,2002,https://link.springer.com/article/10.1023/A:1021504912464,Article
Application of <sup>1</sup>H NMR Imaging to Studies of Liquid Phase Distribution in a Catalyst Pellet upon the Reaction of Catalytic Hydrogenation of α-Methylstyrene,Doklady Physical Chemistry,,,,10.1023/A:1016543403062,I. V. KoptyugA. V. KulikovA. A. LysovaV. A. KirillovR. Z. SagdeevV. N. Parmon,2002,https://link.springer.com/article/10.1023/A:1016543403062,Article
The Timeless Behaviours of Corporate Bureaucracies,Thinking Beyond Technology,,,,10.1057/9781403914491_3,Joseph A. DiVanna,2003,https://link.springer.com/chapter/10.1057/9781403914491_3,Chapter
Along the trail from Fraction I protein to Rubisco (<i>r</i>ib<i>u</i>lose <i>bis</i>phosphate <i>c</i>arboxylase-<i>o</i>xygenase),Photosynthesis Research,,,,10.1023/A:1020467601966,Sam G. Wildman,2002,https://link.springer.com/article/10.1023/A:1020467601966,Article
Hole nucleation in thin diblock copolymer films,The European Physical Journal E,,,,10.1140/epje/i2001-10071-1,S. JolyD. AusserréG. BrotonsY. Gallot,2002,https://link.springer.com/article/10.1140/epje/i2001-10071-1,Article
Microanalytical Techniques Applied to Phase Identification and Measurement of Solute Redistribution at the Solid/Liquid Interface of Frozen Fe-4.3Ni Doublets,Microchimica Acta,,,,10.1007/s006040200040,Marek FarynaWaldemar WołczyńskiToshimitsu Okane,2002,https://link.springer.com/article/10.1007/s006040200040,Article
State of SBYa Alloy after 31 Years of Operation in a VK-50 Reactor,Atomic Energy,,,,10.1023/A:1015870505018,A. A. KhudyakovZ. E. OstrovskiiV. D. RisovanyiA. V. ZakharovV. V. Yakovlev,2002,https://link.springer.com/article/10.1023/A:1015870505018,Article
Generic replica symmetric field-theory for short range Ising spin glasses,The European Physical Journal B - Condensed Matter and Complex Systems,,,,10.1140/epjb/e20020041,T. TemesváriC. De DominicisI.R. Pimentel,2002,https://link.springer.com/article/10.1140/epjb/e20020041,Article
Superstructural ordering and electronic-density modulation in oxide HTSC systems,Physics of the Solid State,,,,10.1134/1.1477475,N. V. AnshukovaA. I. GolovashkinL. I. IvanovaA. P. Rusakov,2002,https://link.springer.com/article/10.1134/1.1477475,Article
Betalain and phenolic compositions of four beetroot (<i>Beta vulgaris</i>) cultivars,European Food Research and Technology,,,,10.1007/s00217-001-0478-6,Tytti S. KujalaMaarit S. VienolaKarel D. KlikaJyrki M. LoponenKalevi Pihlaja,2002,https://link.springer.com/article/10.1007/s00217-001-0478-6,Article
Oxidative stress responses in yeast,Yeast Stress Responses,,,,10.1007/3-540-45611-2_6,Michel B. ToledanoAgnes DelaunayBenoit BiteauDaniel SpectorDulce Azevedo,2003,https://link.springer.com/chapter/10.1007/3-540-45611-2_6,Chapter
Ocean angular momentum signals in a climate model and implications for Earth rotation,Climate Dynamics,,,,10.1007/s00382-001-0216-6," R. Ponte J. Rajamony J. Gregory",2002,https://link.springer.com/article/10.1007/s00382-001-0216-6,Article
Two Prototypes of One-Dimensional Conductors: (TM)2X and Cuprate Spin Ladders,High Magnetic Fields,,,,10.1007/3-540-45649-X_10,Denis JéromePascale Auban-SenzierYuri Piskunov,2002,https://link.springer.com/chapter/10.1007/3-540-45649-X_10,Chapter
Book Reviews,Weltwirtschaftliches Archiv,,,,10.1007/BF02707749,Erich GundlachKaren Helene Midelfart KnarvikRalf Krüger,2002,https://link.springer.com/article/10.1007/BF02707749,Article
Constraint-based deductive model checking,International Journal on Software Tools for Technology Transfer,,,,10.1007/s100090100049,Giorgio DelzannoAndreas Podelski,2001,https://link.springer.com/article/10.1007/s100090100049,Article
Interrupted boriding of medium-carbon steels,Metallurgical and Materials Transactions A,,,,10.1007/s11661-002-0070-0,P. GopalakrishnanS. S. RamakrishnanP. ShankarM. Palaniappa,2002,https://link.springer.com/article/10.1007/s11661-002-0070-0,Article
Rapid thermal annealing of gallium arsenide implanted with sulfur ions,Semiconductors,,,,10.1134/1.1461396,V. M. ArdyshevM. V. Ardyshev,2002,https://link.springer.com/article/10.1134/1.1461396,Article
Pim-1 associates with protein complexes necessary for mitosis,Chromosoma,,,,10.1007/s00412-002-0192-6,Nandini BhattacharyaZeping WangChristine DavittIan F. McKenziePei-xiang XingNancy S. Magnuson,2002,https://link.springer.com/article/10.1007/s00412-002-0192-6,Article
Physical nature of the effects of thermomagnetic and thermomechanical treatment of ferromagnets,Doklady Physics,,,,10.1134/1.1450664,V. V. GubernatorovT. S. Sycheva,2002,https://link.springer.com/article/10.1134/1.1450664,Article
Pulmonary embolism due to cardiac hydatid disease: imaging findings of unusual complication of hydatid cyst,European Radiology,,,,10.1007/s003300100988,K. OdevS. AcikgözogluN. GormüsO. AribasD. KiresiH. Solak,2002,https://link.springer.com/article/10.1007/s003300100988,Article
An investigation of the microporosity formation in an Al–4.1% Cu alloy casting in microgravity and in standard gravity,Heat and Mass Transfer,,,,10.1007/s002310000186,M. XiongA. V. Kuznetsov,2001,https://link.springer.com/article/10.1007/s002310000186,Article
Basis-dependent dynamics of trapped Bose-Einstein condensates and analogies with semi-classical laser theory,"The European Physical Journal D - Atomic, Molecular, Optical and Plasma Physics",,,,10.1140/epjd/e20020083,N.P. ProukakisP. Lambropoulos,2002,https://link.springer.com/article/10.1140/epjd/e20020083,Article
Magnetic properties of degenerate atomic Fermi gases,Technical Physics,,,,10.1134/1.1427981,E. V. OrlenkoB. G. MatisovG. T. Ketiladze,2001,https://link.springer.com/article/10.1134/1.1427981,Article
Gallium Complexes with Mono- and Polydentate Ligands,Russian Journal of Coordination Chemistry,,,,10.1023/A:1014223431401,S. P. Petrosyants,2002,https://link.springer.com/article/10.1023/A:1014223431401,Article
"Progress in the Study of Galaxies: Structures, Collective Phenomena and Methods",Space Science Reviews,,,,10.1023/A:1023944520465,A.M. FridmanO.V. Khoruzhii,2003,https://link.springer.com/article/10.1023/A:1023944520465,Article
Quantitative High Resolution Electron Microscopy,Microchimica Acta,,,,10.1007/s006040200021,D. Van Dyck,2002,https://link.springer.com/article/10.1007/s006040200021,Article
Spike- Driven Synaptic Plasticity for Learning Correlated Patterns of Asynchronous Activity,Artificial Neural Networks — ICANN 2002,,,,10.1007/3-540-46084-5_40,Stefano Fusi,2002,https://link.springer.com/chapter/10.1007/3-540-46084-5_40,Conference paper
A Brief History of Industrial R&amp;D,Organization of R&D: An Evaluation of Best Practices,,,,10.1057/9781403914538_2,Pradosh NathN. Mrinalini,2002,https://link.springer.com/chapter/10.1057/9781403914538_2,Chapter
"Characterization of ISPsy2 and ISPsy3, Newly Identified Insertion Sequences in <i>Pseudomonas syringae </i>pv. <i>eriobotryae</i>
",Journal of General Plant Pathology,,,,10.1007/PL00013057,Hiroshi KAMIUNTENSatoru INOUEYasuko YAKABEShigeru IIDA,2002,https://link.springer.com/article/10.1007/PL00013057,Article
Working with the ODBC.NET Data Provider,A Programmer’s Guide to ADO.NET in C#,,,,10.1007/978-1-4302-1133-4_11,Mahesh Chand,2002,https://link.springer.com/chapter/10.1007/978-1-4302-1133-4_11,Chapter
"Effects of solar radiation on growth and mycosporine-like amino acids content in Thalassiosira sp, an Antarctic diatom",Ecological Studies in the Antarctic Sea Ice Zone,,,,10.1007/978-3-642-59419-9_31,M. HernandoJ. I. CarretoM. O. CarignanG. A. FerreyraC. Gross,2002,https://link.springer.com/chapter/10.1007/978-3-642-59419-9_31,Chapter
Fabrication of Screen-Printed Carbon Electrode Arrays for Sensing Neuronal Messengers,Biomedical Microdevices,,,,10.1023/A:1012408831467,Paul M. GeorgeJitendran MuthuswamyJohn CurrieNitish V. ThakorMakarand Paranjape,2001,https://link.springer.com/article/10.1023/A:1012408831467,Article
Fair Scheduling of General-Purpose Workloads on Workstation Clusters,Cluster Computing,,,,10.1023/A:1012752923793,Cosimo Anglano,2002,https://link.springer.com/article/10.1023/A:1012752923793,Article
Detonation Properties and Electrical Conductivity of Explosive–Metal Additive Mixtures,"Combustion, Explosion and Shock Waves",,,,10.1023/A:1014963218200,S. D. GilevA. M. Trubachev,2002,https://link.springer.com/article/10.1023/A:1014963218200,Article
Conclusion: a Broader Perspective on Northern Ireland’s Peace Process,Guns and Government,,,,10.1057/9780230502000_11,Roger Mac GintyJohn Darby,2002,https://link.springer.com/chapter/10.1057/9780230502000_11,Chapter
"Effects of solar radiation on growth and mycosporine-like amino acids content in<i> Thalassiosira</i> sp, an Antarctic diatom",Polar Biology,,,,10.1007/s003000100306," M. Hernando J. Carreto M. Carignan G. Ferreyra C. Gross",2002,https://link.springer.com/article/10.1007/s003000100306,Article
Capturing the Ideal: Olive Schreiner’s From Man to Man,The New Woman in Fiction and in Fact,,,,10.1007/978-1-349-65603-5_11,Carolyn Burdett,2002,https://link.springer.com/chapter/10.1007/978-1-349-65603-5_11,Chapter
Material and geometrical design for high reliability bilayer,Metals and Materials International,,,,10.1007/BF03179250,Kee Sung LeeSang Kuk WooMoon Hee HanIk Jin KimDo Kyung Kim,2001,https://link.springer.com/article/10.1007/BF03179250,Article
The Rise of Romantic Nationalism,The Balkans,,,,10.1057/9780312299132_10,Dennis P. Hupchick,2002,https://link.springer.com/chapter/10.1057/9780312299132_10,Chapter
ADO.NET and XML,ADO.NET and ADO Examples and Best Practices for VB Programmers,,,,10.1007/978-1-4302-0671-2_22,William R. Vaughn,2002,https://link.springer.com/chapter/10.1007/978-1-4302-0671-2_22,Chapter
Redefining the Democrats,Clinton’s Legacy?,,,,10.1057/9781403920157_2,Alex Waddan,2002,https://link.springer.com/chapter/10.1057/9781403920157_2,Chapter
Indications,LCS® Mobile Bearing Knee Arthroplasty,,,,10.1007/978-3-642-59347-5_10,P. A. KeblishJ. L. BriardK. J. HamelynckW. MuellerN. F. FriederichB. SorrellsD. E. Beverland,2002,https://link.springer.com/chapter/10.1007/978-3-642-59347-5_10,Chapter
Effect of Heat Treatment and Welding on the Mechanical Properties of Welded Joints of Molybdenum Alloys in a Wide Temperature Range,Metal Science and Heat Treatment,,,,10.1023/A:1013688400449,V. V. Bukhanovskii,2001,https://link.springer.com/article/10.1023/A:1013688400449,Article
Programming with Windows Form Controls,Visual Basic .NET and the .NET Platform: An Advanced Guide,,,,10.1007/978-1-4302-0849-5_11,Andrew Troelsen,2002,https://link.springer.com/chapter/10.1007/978-1-4302-0849-5_11,Chapter
The use of Gd-DTPA as a marker of myocardial viability in reperfused acute myocardial infarction,The International Journal of Cardiovascular Imaging,,,,10.1023/A:1011989626052,Raoul S. PereiraFrank S. PratoGerald WisenbergJane SykesKenneth J. Yvorchuk,2001,https://link.springer.com/article/10.1023/A:1011989626052,Article
Formal Verification Methods for Industrial Hardware Design,SOFSEM 2001: Theory and Practice of Informatics,,,,10.1007/3-540-45627-9_10,Anna Slobodová,2001,https://link.springer.com/chapter/10.1007/3-540-45627-9_10,Conference paper
Valence-tautomerism in high-valent iron and manganese porphyrins,JBIC Journal of Biological Inorganic Chemistry,,,,10.1007/s007750100277,Raymond WeissVéronique BulachAvram GoldJames TernerAlfred X. Trautwein,2001,https://link.springer.com/article/10.1007/s007750100277,Article
Theory and Experiment,Predictive Statistical Mechanics,,,,10.1007/978-94-017-2748-8_6,Roberto LuzziÁurea R. VasconcellosJ. Galvão Ramos,2002,https://link.springer.com/chapter/10.1007/978-94-017-2748-8_6,Chapter
"Family Microcionidae Carter, 1875",Systema Porifera,,,,10.1007/978-1-4615-0747-5_52,John N. A. Hooper,2002,https://link.springer.com/chapter/10.1007/978-1-4615-0747-5_52,Chapter
Spin Injection and Transport in Magnetic-Superconducting Oxide Heterostructures,Journal of Superconductivity,,,,10.1023/A:1007828505924,A. M. GoldmanP. I. KrausK. NikolaevV. Vas'koA. BhattacharyaW. Cooley,2001,https://link.springer.com/article/10.1023/A:1007828505924,Article
Ultrafast Stimulated Emission Spectroscopy,Topics in Fluorescence Spectroscopy,,,,10.1007/0-306-47070-5_7,G. J. Blanchard,2002,https://link.springer.com/chapter/10.1007/0-306-47070-5_7,Chapter
Microtubule reconfiguration during axogenesis,Journal of Neurocytology,,,,10.1023/A:1020622530831,Wenqian YuChangying LingPeter W. Baas,2001,https://link.springer.com/article/10.1023/A:1020622530831,Article
